,address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated
529,"Красного Текстильщика ул., 9-11",0,2.0,1.0,1532563203,113,40222576.0,https://pp.userapi.com/04vqPVeIl5YQkhSmwApSEU2WDr8wzon-8fTjZA/m6vS9duP-2c.jpg?ava=1,https://vk.com/images/places/place.png,59.940398,30.393995,2716153,2716153,Red Заведение,21,
530,"г. Санкт-Петербург, улица Новгородская, дом 27, АН ""ПятЪ УгловЪ""",0,2.0,1.0,1534426184,115,106849596.0,https://pp.userapi.com/c626420/v626420147/3b482/31rmKTTgFVQ.jpg?ava=1,https://vk.com/images/places/place.png,59.942264,30.392297,14044187,14044187,"АН ""ПятЪ УгловЪ""/СПБ/ Мурманск",21,
531,улица Новгородская 26,0,,,1424103746,117,,,https://vk.com/images/places/place.png,59.941689,30.391096,11018759,11018759,"ООО ""Солеанс тревел""",21,
532,улица Новгородская 21,0,,,1500987301,118,,,https://vk.com/images/places/place.png,59.940734,30.391256,18682035,18682035,Ресторан северной кух,21,
533,"Новгородская ул., 27, Библиотека им. А.И. Герцена",0,2.0,1.0,1532576039,119,62416788.0,https://pp.userapi.com/Mm8Q35mJW6NXOOe0_ypOkItX2jo8Xy4CmXxNeA/wd_qcN-S8ZA.jpg?ava=1,https://vk.com/images/places/place.png,59.942291,30.393869,7114945,7114945,"Фантастическая гостиная Клуба ""ЛюФФ""",21,1492502898.0
534,улица Красного Текстильщика 9,0,,,1482953419,122,,,https://vk.com/images/places/place.png,59.9402,30.393224,16996770,16996770,Дом Ивангая,21,1482953423.0
535,"ул. Красного Текстильщика, 9",0,,,1391683045,123,,,https://vk.com/images/places/place.png,59.940576,30.394743,7658838,7658838,Росриестр,21,1391683048.0
536,"Новгородская улица, 23. офис. 332-А, Умная Автошкола - главный офис",0,2.0,1.0,1536131040,130,128013322.0,https://pp.userapi.com/c846124/v846124508/a249e/wuGTgrKyZVw.jpg?ava=1,https://vk.com/images/places/place.png,59.940896,30.390857,15950991,15950991,УмнаяАвтошкола + УчиПДД = права с 1 раза!,21,
537,улица красного текстильщика .,0,2.0,1.0,1532583125,143,130101974.0,https://pp.userapi.com/c636017/v636017531/34f09/vCZcGr4GLNo.jpg?ava=1,https://vk.com/images/places/place.png,59.940096,30.394,16778846,16778846,"ШУГАРИНГ, ДЕПИЛЯЦИЯ, БРОВИ СПБ ЦЕНТРАЛЬНЫЙ РАЙОН",21,
538,"Новгородская 23, Чернышевская, Восстания, пл. Александро-Невского",0,2.0,1.0,1532578842,147,129264436.0,https://pp.userapi.com/c637520/v637520997/10993/zkYsl-e9Zb4.jpg?ava=1,https://vk.com/images/places/place.png,59.940409,30.391099,16136894,16136894,"ЖК ""Александрия""",21,
539,"Новгородская ул. дом 23, офис 209, АмПиР-Инвест",0,2.0,1.0,1532574111,148,30491684.0,https://pp.userapi.com/c322323/v322323836/797f/olTY4l2kFRk.jpg?ava=1,https://vk.com/images/places/place.png,59.94079,30.39059,11721937,11721937,АмПиР - Инвестиционная компания,21,
540,"ул. Новгородская 23, МÖ",0,2.0,1.0,1532565914,148,73283859.0,https://pp.userapi.com/c834103/v834103743/546e3/td5KnHmjL6k.jpg?ava=1,https://vk.com/images/places/place.png,59.94079,30.39059,8851989,8851989,Ресторан северной кухни МÖ,21,1411110682.0
541,"ул. Новгородская, д 23, TMEnergy",0,2.0,1.0,1534396033,148,53955858.0,https://pp.userapi.com/uvPWiUJTn9pPKK8W69cQZSZb9peeqLS6ks4nHQ/gTTY6Bn9LyU.jpg?ava=1,https://vk.com/images/places/place.png,59.94079,30.39059,5548140,5548140,Тепловые насосы DIMPLEX,21,
542,"ул. Новгородская д. 23. оф 343, Студия печати B&amp;S",0,2.0,1.0,1536238188,148,157867592.0,https://pp.userapi.com/c841426/v841426814/43fb9/P21B9E-rOYM.jpg?ava=1,https://vk.com/images/places/place.png,59.94079,30.39059,19751766,19751766,"Студия печати B&amp;S print: дизайн, полиграфия.",21,
543,"СПб, Новгородская ул. 23, центральный вход, 3 этаж, офис 344, Школа танцев ""Экспромт""",0,2.0,1.0,1532558678,148,17391372.0,https://pp.userapi.com/c846018/v846018510/f4ccd/0ftSAZqY7wQ.jpg?ava=1,https://vk.com/images/places/place.png,59.94079,30.39059,15771137,15771137,Цыганский танец. Школа цыганского танца Экспромт,21,
544,"Новгородская улица, 23, Лента",0,2.0,1.0,1537082392,152,135299238.0,https://pp.userapi.com/c845420/v845420106/eee61/yHT_ac0G8XM.jpg?ava=1,https://vk.com/images/places/place.png,59.940888,30.390436,21673991,21673991,Pilim Nail Studio SPb,21,
545,"Новгородская улица, 23, Лента",0,2.0,1.0,1533211567,152,102538517.0,https://pp.userapi.com/ch_dtqwDo7u1pH-6NteKF0Qu3r4zaypLlbE2ig/3_ooqQg4Htc.jpg?ava=1,https://vk.com/images/places/place.png,59.940888,30.390436,14920016,14920016,UPROFI • Подключаем к Uber • Яндекс Такси • Gett,21,
546,"Синопская наб., 32/35",0,2.0,1.0,1532710800,158,161766825.0,https://pp.userapi.com/c845420/v845420915/34774/2-5KPJjYr-8.jpg?ava=1,https://vk.com/images/places/place.png,59.940391,30.395249,20156276,20156276,МОЗГОВЗРЫВ,21,
547,улица Костромская,0,,,1535562486,181,,,https://vk.com/images/places/place.png,59.941795,30.389949,21631591,21631591,Sankt-,21,
548,"ул. Красного Текстильщика, 2",0,,,1438603609,182,,,https://vk.com/images/places/place.png,59.942232,30.395754,12506169,12506169,центральный офис сбербанка,21,1438603613.0
549,улица Красного Текстильщика 12,0,,,1399543000,184,,,https://vk.com/images/places/place.png,59.941254,30.396373,8479935,8479935,Расчетный центр,21,1399543181.0
550,Синопская набережная,0,,,1375563126,227,,,https://vk.com/images/places/place.png,59.940134,30.396405,6118628,6118628,Синопская 78 к 2,21,
551,"улица Хлопина, 3",0,,,1535889512,230,,,https://vk.com/images/places/place.png,59.93925,30.393614,21647739,21647739,"Ул. Красного Текстильщика, 13а",21,
552,"улица Красного Текстильщика, 13В",0,2.0,1.0,1536398310,238,85474844.0,https://pp.userapi.com/c630924/v630924323/222e9/-80K5QxPGTw.jpg?ava=1,https://vk.com/images/places/place.png,59.939168,30.392563,19593798,19593798,КВОТА НА РВП СПБ Казахстан,21,
553,"улица Красного Текстильщика, 10-12С, красного текстильщика 10-12",0,2.0,1.0,1533289487,254,12144461.0,https://sun9-6.userapi.com/c830309/v830309152/13616d/VBHtZTTzF5k.jpg?ava=1,https://vk.com/images/places/place.png,59.939289,30.395218,19100648,19100648,Муслиновые пеленки Mother &amp; kid муслин,21,
554,"ул. Бонч-Бруевича, 5",0,,,1407795387,256,,,https://vk.com/images/places/place.png,59.94355,30.392075,9268053,9268053,"остановка ""Ул. Бонч-Бруевича""",21,1480057194.0
555,улица Тульская 7,0,,,1465147899,275,,,https://vk.com/images/places/place.png,59.94334,30.390234,15155043,15155043,Суши wok 2 Советская,21,1465147902.0
556,улица Костромская,0,,,1481756935,275,,,https://vk.com/images/places/place.png,59.943268,30.390036,16889713,16889713,Тульская 7,21,1481756947.0
557,"ул. Софьи Ковалевской, 16 корпус 3",0,,,1464207490,277,,,https://vk.com/images/places/place.png,59.94176,30.397948,15063418,15063418,Болтшеохтинский мост,21,1464207497.0
558,"Улица Бонч-Бруевича д.3, ресторан ""Штиблетто""",0,2.0,1.0,1532560729,290,64263065.0,https://vk.com/images/community_50.png?ava=1,https://vk.com/images/places/place.png,59.943773,30.391372,7401222,7401222,Банкетный зал,21,
559,"моисеенко 24 а, Фармацевтическая фабрика",0,2.0,1.0,1361996619,326,50331981.0,https://pp.userapi.com/c308527/v308527938/4fed/qZf_dYpXoLw.jpg?ava=1,https://vk.com/images/places/home.png,59.938536,30.391084,4798796,4798796,Антицеллюлитная линия косметики от производителя,1,
560,,0,,,1491544809,352,,,https://vk.com/images/places/place.png,59.938199,30.391717,17874076,17874076,"колпинский р-н, г колпино, ул Севастьянова, д.24",21,1512884466.0
561,"""Планета Танца"", Танцевальная студия ""Планета Танца""",1,2.0,1.0,1532578494,4306,100166466.0,https://pp.userapi.com/c629411/v629411412/30920/agfg7XyCzcY.jpg?ava=1,https://vk.com/images/places/place.png,59.939095,30.315868,12625845,12625845,"""Планета Танца""",21,1515598007.0
562,"Платья. EA. EsenyA fashion. В офис. На свидание, Недалеко от м пр.Большевиков",0,2.0,1.0,1532559546,4306,67079851.0,https://pp.userapi.com/GLuaxDtXnbV0FpTNplp2E1mFk2VoFxKy6WQGhw/C7bg21BuS7w.jpg?ava=1,https://vk.com/images/places/place.png,59.939095,30.315868,8564212,8564212,Платья. EA. EsenyA fashion. В офис. На свидание,21,
